,,,,,,,,,,* in this column  -> pagenr is directly from pdf
,,,,,,,,,,
,Transcription File,Google Books Pdf Name,Identifier / page name,partner institution,URL / page number,Aus Davids playstor,,,pagenumber according to google,
,,,en_wood,Bodleain Library,,en_wood_1.pdf https://books.google.de/books?id=J4knAAAAMAAJ&hl=de en_wood_2.pdf https://books.google.de/books?id=fAoOAAAAQAAJ&hl=de en_wood_3.pdf https://books.google.de/books?id=34knAAAAMAAJ&hl=de,,,,
,transcribe.html,,141.png,Bodleain Library,https://play.google.com/books/reader?id=J4knAAAAMAAJ&hl=de&pg=GBS.PA34,,,,32,
,transcribe.html,,1625.png,Bodleain Library,https://play.google.com/books/reader?id=fAoOAAAAQAAJ&hl=de&pg=GBS.PA192,,,,190,
,transcribe.html,,2465.png,Bodleain Library,https://play.google.com/books/reader?id=fAoOAAAAQAAJ&hl=de&pg=GBS.PA137,,,,135,
,,,en_gros,Oxford University,https://books.google.de/books?id=rDUJAAAAQAAJ&hl=de,,,,,
,transcribe.html,,651.png,Oxford University,https://play.google.com/books/reader?id=rDUJAAAAQAAJ&hl=de&pg=GBS.PA369,,,,368,
,transcribe.html,,567.png,Oxford University,https://play.google.com/books/reader?id=rDUJAAAAQAAJ&hl=de&pg=GBS.PA341,,,,340,
,transcribe.html,,369.png,Oxford University,https://play.google.com/books/reader?id=rDUJAAAAQAAJ&hl=de&pg=GBS.PA275,,,,274,
,,,de_hei8_baer,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,049.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA617,,,,124,124/444
,transcribe.html,,074.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA625,,,,132,132/444
,transcribe.html,,006.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA603,,,,110,110/444
,,,de_kerk,New York Public Library,https://books.google.com/books?id=u4cnAAAAMAAJ&hl=de,,,,,
,transcribe.html,,986.png,New York Public Library,https://play.google.com/books/reader?id=u4cnAAAAMAAJ&hl=de&pg=GBS.RA2-PA151,,,,329,
,transcribe.html,,570.png,New York Public Library,https://play.google.com/books/reader?id=u4cnAAAAMAAJ&hl=de&pg=GBS.RA1-PA15,,,,191,
,transcribe.html,,842.png,New York Public Library,https://play.google.com/books/reader?id=u4cnAAAAMAAJ&hl=de&pg=GBS.RA2-PA103,,,,281,
,,,de_ric2,University of Wisconsin - Madison,https://play.google.com/books/reader?id=t88yAQAAMAAJ&pg=GBS.PA3,,,,,
,transcribe.html,,021.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=t88yAQAAMAAJ&pg=GBS.PA184,,,,184,
,transcribe.html,,018.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=t88yAQAAMAAJ&pg=GBS.PA183,,,,183,
,transcribe.html,,205.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=t88yAQAAMAAJ&pg=GBS.PA245,,,,245,
,,,de_peri,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,033.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA824,,,,331,331/444
,transcribe.html,,027.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA822,,,,329,329/444
,transcribe.html,,042.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA827,,,,334,334/444
,,,de_robe,New York Public Library,https://books.google.de/books?id=4zQfAAAAMAAJ&hl=de,,,,,
,transcribe2.html,,228.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA75,,,,74,
,transcribe2.html,,312.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA99,,,,98,
,transcribe2.html,,453.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA146,,,,145,
,transcribe2.html,,576.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA187,,,,186,
,transcribe2.html,,126.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA45,,,,44,
,transcribe.html,,275.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA87,,,,86,
,transcribe.html,,018.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA9,,,,8,
,transcribe.html,,366.png,New York Public Library,https://play.google.com/books/reader?id=4zQfAAAAMAAJ&hl=de&pg=GBS.PA117,,,,116,
,,,de_verl_baer,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,057.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA188,,,,186,ccvi
,transcribe.html,,048.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA185,,,,183,cciii
,transcribe.html,,027.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA178,,,,176,cxcvi
,,,en_ivan,Bodleain Library,,en_ivan_1.pdf http://books.google.com/books?id=ry4JAAAAQAAJ&ie=ISO-8859-1 en_ivan_2.pdf http://books.google.com/books?id=4_INAAAAQAAJ&ie=ISO-8859-1 en_ivan_3.pdf http://google.com/books?id=XwUUAAAAQAAJ&ie=ISO-8859-1,,,,
,transcribe.html,,000.png,Bodleain Library,https://play.google.com/books/reader?id=ry4JAAAAQAAJ&hl=de&pg=GBS.PA1,,,,1,
,transcribe.html,,2094.png,Bodleain Library,https://play.google.com/books/reader?id=XwUUAAAAQAAJ&hl=de&printsec=frontcover&pg=GBS.PA274,,,,272,
,transcribe.html,,1529.png,Bodleain Library,https://play.google.com/books/reader?id=XwUUAAAAQAAJ&hl=de&printsec=frontcover&pg=GBS.PA86,,,,84,
,,,de_scho,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA5,,,,,
,,,1135.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.RA1-PA76,,,,364,364/555
,,,1567.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.RA1-PA220,,,,508,508/555
,,,294.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA82,,,,84,84/555
,,,1099.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.RA1-PA64,,,,352,352/555
,,,414.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA122,,,,124,124/555
